1109,3,2016-05-10,2,3,20,10,NULL,66,NULL,NULL,NULL,NULL
1174,3,2016-05-10,2,4,25,13,NULL,45,NULL,NULL,NULL,NULL
1432,4,2016-05-10,2,1,22.5,13.5,NULL,69,NULL,NULL,NULL,NULL
1517,4,2016-05-10,2,2,20,12.5,NULL,75,NULL,NULL,NULL,NULL
1567,4,2016-05-10,2,3,19.5,10,NULL,66,NULL,NULL,NULL,NULL
1617,4,2016-05-10,2,4,24.5,12.5,NULL,45,NULL,NULL,NULL,NULL
958,1,2016-05-10,3,1,19.43,15.87,NULL,77,1018.48,NULL,NULL,NULL
963,1,2016-05-10,3,2,16.58,16.27,NULL,96,1008.83,NULL,NULL,NULL
968,1,2016-05-10,3,3,21.87,13.97,NULL,60,1018.05,NULL,NULL,NULL
973,1,2016-05-10,3,4,22.66,14.12,NULL,46,1021.88,NULL,NULL,NULL
1100,2,2016-05-10,3,1,20,14,NULL,NULL,NULL,NULL,NULL,NULL
1105,2,2016-05-10,3,2,21,13,NULL,NULL,NULL,NULL,NULL,NULL
1115,2,2016-05-10,3,3,20,10,NULL,NULL,NULL,NULL,NULL,NULL
1120,2,2016-05-10,3,4,24,15,NULL,NULL,NULL,NULL,NULL,NULL
1165,3,2016-05-10,3,1,20,14,NULL,67,NULL,NULL,NULL,NULL
1170,3,2016-05-10,3,2,21,8,NULL,67,NULL,NULL,NULL,NULL
1110,3,2016-05-10,3,3,18,11,NULL,72,NULL,NULL,NULL,NULL
1175,3,2016-05-10,3,4,24,9,NULL,55,NULL,NULL,NULL,NULL
1433,4,2016-05-10,3,1,19.81,14.623333333333333,NULL,72,1018.48,NULL,NULL,NULL
1518,4,2016-05-10,3,2,19.526666666666667,12.423333333333332,NULL,81.5,1008.83,NULL,NULL,NULL
1568,4,2016-05-10,3,3,19.956666666666667,11.656666666666666,NULL,66,1018.05,NULL,NULL,NULL
1618,4,2016-05-10,3,4,23.55333333333333,12.706666666666665,NULL,50.5,1021.88,NULL,NULL,NULL
1101,2,2016-05-10,4,1,19,13,NULL,NULL,NULL,NULL,NULL,NULL
1106,2,2016-05-10,4,2,19,13,NULL,NULL,NULL,NULL,NULL,NULL
1116,2,2016-05-10,4,3,17,12,NULL,NULL,NULL,NULL,NULL,NULL
1121,2,2016-05-10,4,4,22,14,NULL,NULL,NULL,NULL,NULL,NULL
1166,3,2016-05-10,4,1,19,15,NULL,73,NULL,NULL,NULL,NULL
1171,3,2016-05-10,4,2,14,7,NULL,55,NULL,NULL,NULL,NULL
1111,3,2016-05-10,4,3,16,9,NULL,74,NULL,NULL,NULL,NULL
1176,3,2016-05-10,4,4,17,7,NULL,42,NULL,NULL,NULL,NULL
1434,4,2016-05-10,4,1,19,14,NULL,73,NULL,NULL,NULL,NULL
1519,4,2016-05-10,4,2,16.5,10,NULL,55,NULL,NULL,NULL,NULL
1569,4,2016-05-10,4,3,16.5,10.5,NULL,74,NULL,NULL,NULL,NULL
1619,4,2016-05-10,4,4,19.5,10.5,NULL,42,NULL,NULL,NULL,NULL
1102,2,2016-05-10,5,1,19,12,NULL,NULL,NULL,NULL,NULL,NULL
1107,2,2016-05-10,5,2,13,7,NULL,NULL,NULL,NULL,NULL,NULL
1117,2,2016-05-10,5,3,14,9,NULL,NULL,NULL,NULL,NULL,NULL
1122,2,2016-05-10,5,4,17,9,NULL,NULL,NULL,NULL,NULL,NULL
1167,3,2016-05-10,5,1,20,14,NULL,71,NULL,NULL,NULL,NULL
1172,3,2016-05-10,5,2,16,7,NULL,53,NULL,NULL,NULL,NULL
1112,3,2016-05-10,5,3,14,6,NULL,67,NULL,NULL,NULL,NULL
1177,3,2016-05-10,5,4,15,7,NULL,53,NULL,NULL,NULL,NULL
1435,4,2016-05-10,5,1,19.5,13,NULL,71,NULL,NULL,NULL,NULL
1520,4,2016-05-10,5,2,14.5,7,NULL,53,NULL,NULL,NULL,NULL
1570,4,2016-05-10,5,3,14,7.5,NULL,67,NULL,NULL,NULL,NULL
1620,4,2016-05-10,5,4,16,8,NULL,53,NULL,NULL,NULL,NULL
1189,2,2016-05-11,1,1,23,15,NULL,NULL,NULL,NULL,NULL,NULL
1194,2,2016-05-11,1,2,19,13,NULL,NULL,NULL,NULL,NULL,NULL
1204,2,2016-05-11,1,3,18,10,NULL,NULL,NULL,NULL,NULL,NULL
1209,2,2016-05-11,1,4,24,13,NULL,NULL,NULL,NULL,NULL,NULL
1254,3,2016-05-11,1,1,21,14,NULL,67,NULL,NULL,NULL,NULL
1259,3,2016-05-11,1,2,21,14,NULL,76,NULL,NULL,NULL,NULL
1199,3,2016-05-11,1,3,19,10,NULL,63,NULL,NULL,NULL,NULL
1264,3,2016-05-11,1,4,25,12,NULL,45,NULL,NULL,NULL,NULL
1701,4,2016-05-11,1,1,22,14.5,NULL,67,NULL,NULL,NULL,NULL
1706,4,2016-05-11,1,2,20,13.5,NULL,76,NULL,NULL,NULL,NULL
1711,4,2016-05-11,1,3,18.5,10,NULL,63,NULL,NULL,NULL,NULL
1716,4,2016-05-11,1,4,24.5,12.5,NULL,45,NULL,NULL,NULL,NULL
1190,2,2016-05-11,2,1,20,14,NULL,NULL,NULL,NULL,NULL,NULL
1195,2,2016-05-11,2,2,20,13,NULL,NULL,NULL,NULL,NULL,NULL
1205,2,2016-05-11,2,3,17,10,NULL,NULL,NULL,NULL,NULL,NULL
1210,2,2016-05-11,2,4,23,14,NULL,NULL,NULL,NULL,NULL,NULL
1255,3,2016-05-11,2,1,21,14,NULL,65,NULL,NULL,NULL,NULL
1260,3,2016-05-11,2,2,23,8,NULL,70,NULL,NULL,NULL,NULL
1200,3,2016-05-11,2,3,20,12,NULL,68,NULL,NULL,NULL,NULL
1265,3,2016-05-11,2,4,23,9,NULL,55,NULL,NULL,NULL,NULL
1702,4,2016-05-11,2,1,20.5,14,NULL,65,NULL,NULL,NULL,NULL
1707,4,2016-05-11,2,2,21.5,10.5,NULL,70,NULL,NULL,NULL,NULL
1712,4,2016-05-11,2,3,18.5,11,NULL,68,NULL,NULL,NULL,NULL
1717,4,2016-05-11,2,4,23,11.5,NULL,55,NULL,NULL,NULL,NULL
1191,2,2016-05-11,3,1,20,12,NULL,NULL,NULL,NULL,NULL,NULL
1196,2,2016-05-11,3,2,20,12,NULL,NULL,NULL,NULL,NULL,NULL
1206,2,2016-05-11,3,3,16,11,NULL,NULL,NULL,NULL,NULL,NULL
1211,2,2016-05-11,3,4,21,13,NULL,NULL,NULL,NULL,NULL,NULL
1256,3,2016-05-11,3,1,19,14,NULL,70,NULL,NULL,NULL,NULL
1261,3,2016-05-11,3,2,14,6,NULL,55,NULL,NULL,NULL,NULL
1201,3,2016-05-11,3,3,18,10,NULL,72,NULL,NULL,NULL,NULL
1266,3,2016-05-11,3,4,16,6,NULL,48,NULL,NULL,NULL,NULL
1703,4,2016-05-11,3,1,19.5,13,NULL,70,NULL,NULL,NULL,NULL
1708,4,2016-05-11,3,2,17,9,NULL,55,NULL,NULL,NULL,NULL
1713,4,2016-05-11,3,3,17,10.5,NULL,72,NULL,NULL,NULL,NULL
1718,4,2016-05-11,3,4,18.5,9.5,NULL,48,NULL,NULL,NULL,NULL
959,1,2016-05-11,4,1,20.06,16.2,NULL,76,1011.47,NULL,NULL,NULL
964,1,2016-05-11,4,2,21.66,15.5,NULL,77,1008.31,NULL,NULL,NULL
969,1,2016-05-11,4,3,18.59,13.6,NULL,82,1012.24,NULL,NULL,NULL
974,1,2016-05-11,4,4,23.26,15,NULL,40,1017.38,NULL,NULL,NULL
1192,2,2016-05-11,4,1,18,12,NULL,NULL,NULL,NULL,NULL,NULL
1197,2,2016-05-11,4,2,14,8,NULL,NULL,NULL,NULL,NULL,NULL
1207,2,2016-05-11,4,3,15,9,NULL,NULL,NULL,NULL,NULL,NULL
1212,2,2016-05-11,4,4,16,10,NULL,NULL,NULL,NULL,NULL,NULL
1257,3,2016-05-11,4,1,21,14,NULL,68,NULL,NULL,NULL,NULL
1262,3,2016-05-11,4,2,16,7,NULL,51,NULL,NULL,NULL,NULL
1202,3,2016-05-11,4,3,17,8,NULL,72,NULL,NULL,NULL,NULL
1267,3,2016-05-11,4,4,15,6,NULL,49,NULL,NULL,NULL,NULL
1704,4,2016-05-11,4,1,19.686666666666667,14.066666666666668,NULL,72,1011.47,NULL,NULL,NULL
1709,4,2016-05-11,4,2,17.22,10.166666666666666,NULL,64,1008.31,NULL,NULL,NULL
1714,4,2016-05-11,4,3,16.863333333333333,10.200000000000001,NULL,77,1012.24,NULL,NULL,NULL
1719,4,2016-05-11,4,4,18.08666666666667,10.333333333333334,NULL,44.5,1017.38,NULL,NULL,NULL
1193,2,2016-05-11,5,1,20,13,NULL,NULL,NULL,NULL,NULL,NULL
1198,2,2016-05-11,5,2,15,5,NULL,NULL,NULL,NULL,NULL,NULL
1208,2,2016-05-11,5,3,13,6,NULL,NULL,NULL,NULL,NULL,NULL
1213,2,2016-05-11,5,4,14,7,NULL,NULL,NULL,NULL,NULL,NULL
1258,3,2016-05-11,5,1,19,12,NULL,67,NULL,NULL,NULL,NULL
1263,3,2016-05-11,5,2,18,9,NULL,59,NULL,NULL,NULL,NULL
1203,3,2016-05-11,5,3,13,5,NULL,65,NULL,NULL,NULL,NULL
1268,3,2016-05-11,5,4,16,8,NULL,55,NULL,NULL,NULL,NULL
1705,4,2016-05-11,5,1,19.5,12.5,NULL,67,NULL,NULL,NULL,NULL
1710,4,2016-05-11,5,2,16.5,7,NULL,59,NULL,NULL,NULL,NULL
1715,4,2016-05-11,5,3,13,5.5,NULL,65,NULL,NULL,NULL,NULL
1720,4,2016-05-11,5,4,15,7.5,NULL,55,NULL,NULL,NULL,NULL
960,1,2016-05-12,5,1,16.66,15.18,NULL,100,1000.99,NULL,NULL,NULL
965,1,2016-05-12,5,2,22.81,17.78,NULL,70,1003.98,NULL,NULL,NULL
970,1,2016-05-12,5,3,15.38,10.32,NULL,62,1009.77,NULL,NULL,NULL
975,1,2016-05-12,5,4,20.81,10.93,NULL,47,1014.93,NULL,NULL,NULL
